source_id,ra_gaia,dec_gaia,parallax,parallax_over_error,pmra,pmdec,phot_g_mean_mag,bp_rp,ruwe,distance_pc,absolute_g_mag,obsid,designation,gaia_source_id,ra_lamost,dec_lamost,snrg,class,subclass,teff,teff_err,logg,logg_err,feh,feh_err,rv,rv_err,id_match_sep_arcsec,pm_total,tangential_velocity_kms,reduced_pm_g,metallicity_group,high_vtan_candidate,metal_poor_candidate,chemo_kinematic_candidate
3084913659684106752,120.4777159711868,1.7095163571994154,0.97990173416994,43.179962,-1.1945020534494035,10.216116666593756,14.286873,0.8019724,1.1654017,1020.5104911331596,4.242785495050876,869903048,J080154.64+014234.2,3084913659684106752,120.477701,1.709507,81.38,STAR,G2,5856.93,27.42,4.416,0.038,-0.384,0.023,36.11,3.71,0.0635371079896505,10.285712172773918,49.75918327665037,9.348044836010818,solar_like,False,False,False
3084837587223741696,121.1437414306458,1.5161550830316983,3.0542542914459343,186.31584,8.191436442317146,20.02576134437278,12.96426,0.97617435,0.9693773,327.4121617183956,5.3887860651401365,122505174,J080434.49+013058.1,3084837587223741696,121.14373,1.5161439,53.38,STAR,G8,5377.02,39.95,4.582,0.057,0.182,0.034,28.15,5.38,0.0575581787994845,21.63632936545144,33.581477008741466,9.640177919985588,solar_like,False,False,False
3084915652548915072,120.48899852027252,1.77710317272538,0.5128054934233994,17.891613,8.133481725626224,-4.079992820167681,14.995434,1.117857,0.97375554,1950.057112930237,3.545197151926562,869903039,J080157.35+014637.6,3084915652548915072,120.488968,1.777115,70.42,STAR,K0,5059.86,27.42,3.728,0.039,-0.281,0.023,-19.62,3.66,0.1177852465580479,9.099443191410975,84.11695666054987,9.790508090014166,solar_like,False,False,False
3090687813717062912,121.74545607856795,1.7553647338233431,2.81265445163056,125.487495,5.2779912506796105,-7.621190038749886,10.961965,0.82057095,1.2888241,355.5360308907755,3.207546508434305,334204082,J080658.95+014519.4,3090687813717062912,121.745442,1.755399,97.37,STAR,G3,5791.44,42.82,3.929,0.059,0.19,0.035,-23.41,6.07,0.1333551451957415,9.270368344838895,15.624351936364596,5.797449952789819,solar_like,False,False,False
3084932420101386368,120.9448362458509,1.9061735244764249,0.7096759396668694,18.485813,0.4193528291008706,2.692998420081165,15.646079,1.0663815,1.0332531,1409.0938470725278,4.901379470798222,869904177,J080346.75+015422.1,3084932420101386368,120.944815,1.906165,55.23,STAR,K1,5292.1,27.78,4.659,0.04,0.369,0.024,-10.38,3.73,0.0823726460853966,2.7254535926767414,18.20539526610003,7.823272957656041,metal_rich,False,False,False
3084936577629489024,120.81063657783058,1.9693872701206945,1.9249089261680563,146.68184,-3.4109015357350985,10.99584145332884,12.569443,0.8872471,0.94645184,519.5050978285576,3.991493681107509,122403184,J080314.55+015809.7,3084936577629489024,120.81066,1.9693827,66.91,STAR,G7,5572.16,29.53,4.016,0.042,0.315,0.025,58.57,3.94,0.0858610291733919,11.512722464874454,28.35236240070228,7.875333176647294,metal_rich,False,False,False
3084936577629489024,120.81063657783058,1.9693872701206945,1.9249089261680563,146.68184,-3.4109015357350985,10.99584145332884,12.569443,0.8872471,0.94645184,519.5050978285576,3.991493681107509,122503184,J080314.55+015809.7,3084936577629489024,120.81066,1.9693827,76.05,STAR,G7,5589.16,38.74,4.055,0.055,0.333,0.032,57.94,5.2,0.0858610291733919,11.512722464874454,28.35236240070228,7.875333176647294,metal_rich,False,False,False
3084937539702390784,120.91391903463902,1.9794909976136317,4.301265747154408,235.76659,2.6019014621724175,-7.552204985721186,11.479382,0.8287134,0.8766605,232.48970391135933,4.647362939310597,122404187,J080339.34+015846.3,3084937539702390784,120.91392,1.979529,136.3,STAR,G4,5737.64,24.28,4.359,0.033,0.073,0.018,30.3,3.89,0.1368526720505646,7.987846478570235,8.803489210430438,5.99153054704834,solar_like,False,False,False
3084937539702390784,120.91391903463902,1.9794909976136317,4.301265747154408,235.76659,2.6019014621724175,-7.552204985721186,11.479382,0.8287134,0.8766605,232.48970391135933,4.647362939310597,173004187,J080339.34+015846.3,3084937539702390784,120.91392,1.979529,132.8,STAR,F9,5781.45,24.65,4.365,0.033,0.103,0.019,32.2,3.91,0.1368526720505646,7.987846478570235,8.803489210430438,5.99153054704834,solar_like,False,False,False
3090685889570646144,121.8943775909796,1.7727651850726769,0.9390078091827552,61.984154,-12.7114903202106,-15.04263371711094,13.40775,0.8786316,0.99444157,1064.9538696279087,3.2710961499806146,122504081,J080734.65+014622.0,3090685889570646144,121.89439,1.772801,50.92,STAR,G4,5540.86,36.89,3.809,0.053,-0.323,0.032,74.74,4.99,0.1364464322957229,19.694233046959983,99.42400906481933,9.879445363664692,solar_like,False,False,False
3087938862849109504,120.07589026766526,1.9612286111094817,0.9219290661154922,39.4867,-12.251389782548628,-0.9429238678643808,14.084997,0.8601761,1.0133305,1084.6821482844186,3.908484714172449,869903084,J080018.22+015740.5,3087938862849109504,120.075931,1.961251,68.32,STAR,G2,5561.27,36.34,3.878,0.051,-0.457,0.031,164.26,4.85,0.1672525393575302,12.28762210618984,63.1817632251902,9.532336232952115,solar_like,False,False,False
3087924500478562560,120.36800400938874,1.9739276200026308,2.096948096239755,144.48767,8.236256382970573,-17.263919146473075,13.074596,0.7457323,1.008487,476.8835250587265,4.682534809631562,122503079,J080128.31+015826.2,3087924500478562560,120.36799,1.973966,55.61,STAR,G2,5979.26,40.93,4.421,0.058,-0.403,0.035,-41.83,5.5,0.147074620131515,19.12795920902131,43.241660084094825,9.482939184809858,solar_like,False,False,False
3090689600422208128,121.69854057326933,1.8337215334720312,1.5454709741513892,94.03207,-12.486373799550766,4.966694218541416,13.057922,0.86505127,1.1599103,647.0519451516035,4.003226627734163,173004112,J080647.65+015001.3,3090689600422208128,121.69855,1.8337201,52.26,STAR,G6,5724.89,27.64,4.436,0.039,-0.386,0.024,11.37,3.73,0.0343091716184188,13.437915839988005,41.218526887550524,8.699581584146888,solar_like,False,False,False
3090689325544302208,121.72047557902134,1.813204349590895,2.568271893514506,177.76813,-8.520251407972463,12.087568589531472,13.030177,0.8495598,0.8975961,389.3668744828912,5.078382111357772,122504112,J080652.92+014847.4,3090689325544302208,121.7205,1.8131804,56.45,STAR,G8,5720.59,31.84,4.554,0.045,-0.092,0.027,38.08,4.27,0.1231057904981376,14.788644240148743,27.296613157715093,8.879818807776669,solar_like,False,False,False
